user_id,transaction_amount,transaction_type,transaction_hour,day_of_week,amount_vs_user_avg,daily_transaction_count,daily_transaction_amount,identical_amount_count_24h,user_avg_transaction_amount,user_transaction_std,user_avg_daily_transactions,user_avg_transaction_hour,behavior_deviation_score,is_new_beneficiary,beneficiary_age_days,beneficiary_transaction_count_24h,beneficiary_unique_senders_24h,beneficiary_risk_score,is_new_device,device_account_count,device_fraud_history,device_change_recent,location_risk_score,distance_from_last_txn_km,is_new_location,impossible_travel_flag,transactions_last_1_min,transactions_last_5_min,transactions_last_1_hour,amount_last_5_min,amount_last_1_hour,beneficiaries_last_1_hour,amount_z_score,amount_percentile,moving_average_deviation,is_fraud
CUST_53098259,19316.19,Merchant,14,Tuesday,0.1315952930110357,1.0,19316.19,,146783.809380531,231394.39225506384,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,-0.5508673660510521,,0.0,0
CUST_AE2CFC4F,262458.85,Merchant,8,Monday,2.0842168604774067,1.0,262458.85,,125925.84330357144,196500.8678163719,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,0.6948213929722552,,0.7319455984266119,0
CUST_1C947C9B,29788.76,Merchant,17,Friday,0.1845081807791472,1.0,29788.76,,161448.5350515464,298659.5216221964,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.4408356858553323,,0.0,0
CUST_89722A1C,41450.56,Merchant,16,Thursday,0.3910280885603028,1.0,41450.56,,106003.04731182796,120644.93103178283,,,,,,,,12.12742850733713,,,,,,,,,,,,,,,-0.5350617449051563,,-0.8594745792357147,0
CUST_8776AE1C,915313.44,Merchant,14,Sunday,6.6539957330961865,1.0,915313.44,,137557.4651260504,268507.4471435448,,,,,,,,60.84928306518973,,,,,,,,,,,,,,,2.8965899573659093,,0.7324096711564322,0
CUST_BD6B6EC2,355213.38,Merchant,17,Sunday,2.77824445268493,1.0,355213.38,,127854.33672413792,179020.01326814265,,,,,,,,87.7424404484337,,,,,,,,,,,,,,,1.2700202570944708,,1.9544073635955148,0
CUST_4A458C0A,13444.1,P2P,19,Saturday,0.0770820355472269,1.0,13444.1,,174411.88238636364,399176.07879335183,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,-0.403250071680008,,-0.9909254439786315,0
CUST_8D93A9CE,324684.34,P2P,23,Monday,0.2426528341591413,1.0,33627.36,,138581.18518867926,273923.89021938713,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,0.6793973123785214,,8.65510479844988,1
CUST_B3273520,103989.07,Recharge,15,Monday,0.7757348315708666,1.0,103989.07,,134051.3407843137,230646.73236051397,,,,,,,,49.039460217970586,,,,,,,,,,,,,,,-0.13033902746701245,,0.0,0
CUST_21028206,377352.86,Merchant,18,Monday,2.293409103258428,1.0,377352.86,,164536.96205128203,347541.73877428484,,,,,,,,12.12742850733713,,,,,,,,,,,,,,,0.6123463003300844,,0.5813238656856902,0
CUST_AE15913D,204490.64,Merchant,13,Saturday,1.3384543684591534,1.0,168530.34,,125913.14692307691,145469.49552559305,,,,,,,,87.7424404484337,,,,,,,,,,,,,,,0.5401647458322191,,0.21337455692217255,1
CUST_7A2B7E7E,722539.99,Merchant,9,Saturday,5.451429757323012,1.0,722539.99,,132540.37394495413,179859.22800642878,,,,,,,,18.089069920964608,,,,,,,,,,,,,,,3.280341090054925,,1.3131093356758703,0
CUST_8926FE67,328330.99,Merchant,7,Thursday,0.294494938771267,2.0,55278.51,,129722.51972972973,277774.0999330352,,,,,,,,87.7424404484337,,,,,,,,,,,,,,,0.7149999597448072,,10.878761248765613,1
CUST_4AD38D2E,327651.36,Merchant,9,Saturday,2.769945581145294,2.0,619322.75,,118287.01339285714,150630.2402751761,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,1.3899224101659096,,0.27610939708013943,0
CUST_11158954,60777.67,Merchant,7,Wednesday,0.2669115587897277,1.0,60777.67,,227706.1486734694,774305.5524591327,,,,,,,,18.089069920964608,,,,,,,,,,,,,,,-0.2155847625570007,,0.27867705011992133,0
CUST_61AA7C2D,4247.35,Bill Payment,14,Tuesday,0.0407302892796298,3.0,53990.86,,104278.88789473684,166474.30688726835,,,,,,,,82.96410924581808,,,,,,,,,,,,,,,-0.6008827413978983,,-0.9670171738571015,0
CUST_2F2ED7DD,394582.13,Recharge,15,Wednesday,3.5688096385460515,1.0,394582.13,,110563.07316831684,166711.7885579026,,,,,,,,49.039460217970586,,,,,,,,,,,,,,,1.703653108688455,,0.7141156048379311,0
CUST_3F68AD91,27920.78,P2P,14,Monday,0.1815240091906315,1.0,27920.78,,153812.1519047619,228886.26120732044,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,-0.5500171624138336,,-0.5125238070324899,0
CUST_4D741FE4,105257.57,Merchant,1,Tuesday,0.7985824423193388,1.0,105257.57,,131804.5149,302366.8489261344,,,,,,,,23.12907258252427,,,,,,,,,,,,,,,-0.08779714110287662,,0.0,0
CUST_AD99C225,49656.25,Merchant,12,Thursday,0.3689970604473945,1.0,49656.25,,134569.8552252252,182107.85395668575,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,-0.46628194984617116,,0.43793973465270497,0
CUST_69618710,76177.82,Merchant,8,Tuesday,0.4491107393459391,1.0,79117.66,,176164.14829999997,311338.0374809584,,,,,,,,18.089069920964608,,,,,,,,,,,,,,,-0.321150377605612,,-0.037157353271655466,1
CUST_252821FF,137621.7,Merchant,14,Thursday,0.7057943722856876,1.0,137621.7,,194987.3782075472,360631.5991284521,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.15907002699204495,,0.5717402490374821,0
CUST_12D40098,59612.32,Merchant,2,Friday,0.3713712764999201,1.0,59612.32,,160518.46871559633,312026.330898295,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,-0.32338985118690733,,0.0,0
CUST_0A834AEC,37483.45,Merchant,15,Tuesday,0.158541478556157,1.0,37483.45,,236425.771980198,499958.2637603305,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,-0.3979178591506726,,-0.7803406091947189,0
CUST_E12797B1,107237.96,Merchant,10,Thursday,0.6650025848963602,1.0,107237.96,,161258.4634,344559.3454793737,,,,,,,,12.12742850733713,,,,,,,,,,,,,,,-0.15678141983014018,,-0.363888107343084,0
CUST_ACF6965B,51920.46,Merchant,9,Thursday,0.3924736666476479,2.0,102910.21,,132289.30228571428,208680.78204516647,,,,,,,,20.27184911985031,,,,,,,,,,,,,,,-0.3851281440392504,,-0.7010831458870699,0
CUST_2A79E3E7,525059.89,Merchant,20,Saturday,0.2744870639200898,1.0,38228.05,,139269.862,229906.2328480894,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,1.6780320534194082,,7.261742725022005,1
CUST_E65E6010,78706.63,Merchant,15,Tuesday,0.4271919756659407,2.0,118326.28,,154817.77883333334,293925.08410474367,,,,,,,,18.089069920964608,,,,,,,,,,,,,,,-0.25894744256060237,,-0.38696959219983135,1
CUST_CDABBB5D,704337.36,Merchant,13,Wednesday,4.22688226174261,1.0,704337.36,,166631.8315730337,356027.61446267983,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,1.5102916363340986,,0.0,0
CUST_69E766CC,197465.51,Merchant,9,Sunday,0.4469018642527384,1.0,67383.8,,150778.85882352942,268486.6207372339,,,,,,,,44.02304319088622,,,,,,,,,,,,,,,0.173888184998844,,1.9304310467642554,1
CUST_61A4D37A,45242.08,Recharge,15,Wednesday,0.354456229694219,1.0,49443.32,,139489.62213592234,193943.83748263097,,,,,,,,49.039460217970586,,,,,,,,,,,,,,,-0.4859527549791979,,-0.14774594084496132,1
CUST_1BD61E45,52301.6,Merchant,10,Tuesday,0.3764308380629443,1.0,52301.6,,138939.79525773195,206554.17328302545,,,,,,,,18.089069920964608,,,,,,,,,,,,,,,-0.4194453875256165,,0.47224933878742226,0
CUST_B5FAC116,30547.58,Merchant,10,Monday,0.2910279100298492,1.0,30547.58,,104963.4345,130645.55126121784,,,,,,,,44.02304319088622,,,,,,,,,,,,,,,-0.5696011366755996,,-0.7014994341294785,0
CUST_548E29DE,95651.06,Merchant,14,Wednesday,0.5083832737808673,2.0,84193.11,,150867.98793814433,248761.43094447747,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,-0.22196739956230804,,-0.5704946121752591,1
CUST_E41B3D02,121448.82,Merchant,17,Sunday,0.8119882548005292,1.0,124870.87,,153783.08402061855,332689.46818623686,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.09719052483656648,,0.406208802189297,1
CUST_DB32B96B,31418.72,Merchant,14,Wednesday,0.2175263352959599,1.0,31418.72,,144435.39643564358,209578.4372508105,,,,,,,,36.95883220072287,,,,,,,,,,,,,,,-0.5392571770176539,,0.0,0
CUST_26F1ABF6,276123.01,Merchant,6,Wednesday,0.331541841572507,2.0,55100.73,,142274.6167857143,218995.6303915222,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,0.6111920725312667,,2.0391409741619535,1
CUST_E9DCAF93,55498.51,Merchant,20,Saturday,0.4142075397443413,1.0,55498.51,,133986.20369565216,199843.27441390112,,,,,,,,87.7424404484337,,,,,,,,,,,,,,,-0.3927462353979151,,-0.4006024592472224,0
CUST_F2DC482C,44647.94,Merchant,12,Wednesday,0.3691870948890005,1.0,44647.94,,120934.80901960784,170945.43569309104,,,,,,,,12.12742850733713,,,,,,,,,,,,,,,-0.44626443935344606,,0.3718882515952229,0
CUST_70615C6E,129333.13,Merchant,0,Wednesday,0.1382907992063888,1.0,29579.5,,213892.4778723404,446536.587681106,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,-0.18936712064617742,,3.2406850456605847,1
CUST_8865BD22,28929.57,Merchant,22,Monday,0.2105290187099303,2.0,47844.92,,137412.69326315788,279046.2425956921,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,-0.38876396347087966,,0.20929706656144223,0
CUST_E4CC37E9,157928.05,Merchant,17,Saturday,0.9676790000880868,2.0,384274.91,,163201.93194915252,424782.1138044602,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.012415499094155033,,0.26618957337885696,0
CUST_57B96549,68066.74,Merchant,11,Tuesday,0.4635725985060582,2.0,168698.13,,146829.80971428572,224324.01124402168,,,,,,,,36.95883220072287,,,,,,,,,,,,,,,-0.3511129694832647,,-0.15137301068783535,0
CUST_CA6FB05E,25440.24,Merchant,8,Tuesday,4.27923372757157,1.0,646539.41,,151086.65988505748,194542.4223705519,,,,,,,,36.95883220072287,,,,,,,,,,,,,,,-0.6458561498002438,,-0.9606501935432002,1
CUST_958412D6,87382.76,Merchant,15,Tuesday,0.7297029559406891,1.0,164574.27,,225534.97825,936693.8937205832,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,-0.14748918422138335,,-0.8243153419601317,1
CUST_87E57D80,170771.56,Merchant,1,Thursday,1.0367521973206115,2.0,182788.26,,164716.81824175824,356137.3288035919,,,,,,,,36.95883220072287,,,,,,,,,,,,,,,0.017001143290937965,,1.5648562512890645,0
CUST_1429311D,36316.01,Bill Payment,17,Sunday,0.2198482339997049,1.0,36316.01,,165185.72603960396,334646.2668443362,,,,,,,,82.96410924581808,,,,,,,,,,,,,,,-0.38509234618041893,,-0.8772570699005873,0
CUST_0AF75944,71726.76,Merchant,18,Thursday,0.5061931795986464,1.0,71726.76,,141697.39280898875,239512.8273158588,,,,,,,,20.27184911985031,,,,,,,,,,,,,,,-0.29213730885784506,,1.099956728942248,0
CUST_0A2F11E8,327875.56,P2P,9,Thursday,1.8295883809193847,1.0,327875.56,,179206.2814953271,483759.10359731904,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,0.3073208904993035,,-0.5350078376422678,0
CUST_E4CD48B9,668799.02,Merchant,6,Wednesday,3.544084584459662,1.0,668799.02,,188707.5378640777,355991.7119286823,,,,,,,,18.089069920964608,,,,,,,,,,,,,,,1.3486029759931646,,1.753907830644172,0
CUST_1CB8A8E8,31409.42,Merchant,15,Tuesday,0.1947194492299341,1.0,31409.42,,161305.02322580645,260296.6139205319,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.49902917010462283,,-0.7979600866836766,0
CUST_1E2CD62C,16653.02,P2P,13,Monday,0.1057541852109059,2.0,419263.18,,157468.13435897435,256795.34885696063,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,-0.5483553926726717,,-0.9492387439213895,0
CUST_511B72D3,137175.77,Merchant,12,Wednesday,0.860000749157699,3.0,361382.24,,159505.5703539823,284152.65327377006,,,,,,,,20.27184911985031,,,,,,,,,,,,,,,-0.07858381787647224,,0.31645861338807535,0
CUST_3100B89C,11506.54,Merchant,12,Wednesday,0.1141288778723586,1.0,11506.54,,100819.58296296296,159042.66539639072,,,,,,,,23.12907258252427,,,,,,,,,,,,,,,-0.5615665629116765,,0.0,0
CUST_DA72BBB4,140215.09,Merchant,4,Wednesday,0.1581280890959931,1.0,18675.58,,118103.1275257732,201261.1185266249,,,,,,,,12.12742850733713,,,,,,,,,,,,,,,0.10986703560082617,,0.34276651036212846,1
CUST_AF0CADDE,317922.39,Merchant,16,Tuesday,2.3789598714848093,1.0,317922.39,,133638.2403296703,195693.7902138132,,,,,,,,44.02304319088622,,,,,,,,,,,,,,,0.9416964609300202,,1.8219070298859823,0
CUST_87D89B88,71010.7,Bill Payment,17,Monday,0.4778955729041207,1.0,71010.7,,148589.41185185185,228585.1021148784,,,,,,,,82.96410924581808,,,,,,,,,,,,,,,-0.3393865616529273,,-0.8043113673816679,0
CUST_72350DF6,29354.3,Merchant,16,Saturday,0.12671298389569,1.0,29354.3,,231658.76443396223,635734.1061360445,,,,,,,,23.12907258252427,,,,,,,,,,,,,,,-0.31822182022537254,,0.0,0
CUST_AE2B0B0F,152863.79,P2P,2,Monday,0.7501185295658941,1.0,152863.79,,203785.18041666667,449479.6750253584,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,-0.11328963965677384,,0.33328591475453656,0
CUST_8B199274,10031.38,Merchant,12,Tuesday,0.0543996097265405,1.0,10031.38,,184400.6905714285,359785.93147358054,,,,,,,,23.12907258252427,,,,,,,,,,,,,,,-0.4846473842300102,,-0.39592178350468915,0
CUST_CA494259,154434.67,Merchant,13,Saturday,1.2117544036388983,1.0,154434.67,,127446.17043010752,140050.1535305217,,,,,,,,36.95883220072287,,,,,,,,,,,,,,,0.1927059620395973,,-0.03966792870279638,0
CUST_8871B071,10207.59,Merchant,16,Tuesday,0.0676941336656918,2.0,209876.89,,150788.8756842105,269920.2196541848,,,,,,,,44.02304319088622,,,,,,,,,,,,,,,-0.5208253233652514,,-0.9439180318871948,0
CUST_AF90A0CB,84895.28,Merchant,11,Saturday,1.163553985494609,1.0,208019.73,,178778.61194174757,310294.7678842835,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.30256176274541297,,-0.5918854817978958,1
CUST_3488A97C,147435.29,Merchant,17,Saturday,0.4105031008737475,1.0,61745.89,,150414.1609782609,203790.44156067053,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.014617324323202065,,0.7572020898009594,1
CUST_878D88E1,8963.78,Merchant,14,Monday,0.0702474543769101,1.0,8963.78,,127601.91571428571,185109.28815973035,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,-0.6409086053635146,,-0.7262727509871776,0
CUST_E84F3253,18209.14,P2P,1,Wednesday,0.1642272082317749,1.0,18209.14,,110876.72967741935,154314.9105082431,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,-0.6005096291227755,,-0.6233651229891632,0
CUST_9048FF3C,33115.82,Merchant,11,Friday,0.2262070039916682,1.0,33115.82,,146395.0859550562,219313.0554450456,,,,,,,,44.02304319088622,,,,,,,,,,,,,,,-0.5165185707945287,,0.49403108397355694,0
CUST_49DA46CA,14814.6,Merchant,17,Tuesday,0.0903389184960672,1.0,14814.6,,163988.1228125,318836.1873139027,,,,,,,,23.12907258252427,,,,,,,,,,,,,,,-0.46786885788981875,,0.0,0
CUST_9C315B6C,1011597.61,Merchant,16,Wednesday,5.8771348142642665,1.0,1011597.61,,172123.28197916667,274029.6052113889,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,3.063443920131386,,0.9336515382151265,0
CUST_50158A3F,96426.65,Merchant,15,Sunday,0.446106246209063,1.0,56157.69,,125883.115,183496.6786288871,,,,,,,,20.27184911985031,,,,,,,,,,,,,,,-0.16052860040902564,,1.0901817373100136,1
CUST_71E12189,236823.22,Merchant,15,Thursday,1.976586501133426,1.0,236823.22,,119813.2453488372,171943.50362637753,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,0.6805140769110891,,2.2399747811270627,0
CUST_373A97F8,510671.91,P2P,11,Tuesday,2.699885701749308,1.0,575953.56,,213324.163960396,485406.4546534015,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,0.6125747673708242,,0.15602554764097704,1
CUST_9340EE63,41333.72,Merchant,15,Sunday,0.4422589676183738,1.0,49623.21,,112202.965625,160149.46837213237,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,-0.44251939357253567,,-0.703938706939622,1
CUST_BE148591,14983.58,Merchant,5,Monday,0.0966044162823869,1.0,14983.58,,155101.43295918367,258916.88131310005,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,-0.5411692441550134,,0.0,0
CUST_B26FC1A3,46396.61,Merchant,15,Tuesday,0.4091545384063449,1.0,46396.61,,113395.29808510638,140709.03700571615,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.47615056936524003,,0.0,0
CUST_2FDA5EE7,1655744.65,Merchant,3,Thursday,0.8939339096923139,2.0,210340.88,,116485.184125,162692.164751252,,,,,,,,12.12742850733713,,,,,,,,,,,,,,,9.46117760636137,,11.677643432943349,1
CUST_7088EE8F,26161.86,Merchant,20,Wednesday,0.1564885372493428,1.0,26161.86,,167179.67955555554,342557.6865532553,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.41166152473309736,,-0.7818783618329527,0
CUST_E2F7CEBC,167385.4,Merchant,22,Monday,0.7062774533116195,1.0,146039.81,,206772.99415094336,470714.6590251923,,,,,,,,44.02304319088622,,,,,,,,,,,,,,,-0.08367615793506733,,-0.3343957489484318,1
CUST_9DA34AD0,28379.54,Bill Payment,14,Sunday,0.1358924688910484,1.0,28379.54,,208837.21032608696,432560.0392994132,,,,,,,,82.96410924581808,,,,,,,,,,,,,,,-0.41718525506508053,,-0.7106238064970376,0
CUST_EAC6716D,103572.42,P2P,10,Saturday,0.1820357814083128,1.0,38230.62,,210016.06205357143,350338.09009114705,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,-0.3038311992449297,,0.6368614009629616,1
CUST_ED6854CE,8766.22,Merchant,10,Friday,0.0590569930423525,2.0,44384.19,,148435.61264150942,305390.8988420929,,,,,,,,20.27184911985031,,,,,,,,,,,,,,,-0.45734628363541263,,-0.7878043615149811,0
CUST_84A286E1,9630.62,Merchant,11,Sunday,0.0725464893044407,1.0,9630.62,,132750.01376146788,179119.0064241986,,,,,,,,23.12907258252427,,,,,,,,,,,,,,,-0.6873608570041438,,-0.9486565908358421,0
CUST_06BE7303,290015.9,P2P,10,Thursday,2.799307886479051,1.0,378807.19,,135320.73142857142,242913.6069865824,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,0.6368320428421836,,0.4024414599435286,1
CUST_E9934187,33166.29,Merchant,1,Tuesday,0.1885487019491346,1.0,33166.29,,175902.0407377049,315774.9948686934,,,,,,,,87.7424404484337,,,,,,,,,,,,,,,-0.45201726880577653,,-0.3094078896444831,0
CUST_BBF2122A,417389.92,Merchant,11,Monday,0.5570106795539232,2.0,189075.54,,138269.2214285714,197830.1097782842,,,,,,,,60.84928306518973,,,,,,,,,,,,,,,1.410911103897429,,7.096745344059998,1
CUST_2E0E849C,69607.41,Merchant,16,Friday,0.4927504804128091,1.0,69607.41,,141261.99773809523,254215.98551275543,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,-0.28186499599373116,,-0.31212792321429084,0
CUST_E64CECBC,219968.45,Merchant,4,Tuesday,1.3074853871395464,1.0,219968.45,,168236.78847826086,271602.8533620552,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,0.19046803404815196,,0.12862583564758023,0
CUST_873EAEC7,14752.6,Merchant,2,Sunday,0.0986811693365375,1.0,14752.6,,149496.6204597701,179309.8435353325,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,-0.7514591380100065,,-0.8438247027134684,0
CUST_667EB81D,329953.39,Recharge,0,Friday,0.0634599958176298,1.0,10370.63,,163418.9603448276,298626.0772512896,,,,,,,,49.039460217970586,,,,,,,,,,,,,,,0.5576687447661715,,4.008861825489143,1
CUST_319314B8,1079794.6,P2P,12,Wednesday,1.5744229656049618,1.0,172652.89,,109660.05917647058,154533.14977554383,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,6.277840982550537,,5.254105250683897,1
CUST_B68A3CAB,249410.74,Bill Payment,11,Tuesday,0.0568287031069298,2.0,87353.77,,288706.27472222224,983033.698425686,,,,,,,,82.96410924581808,,,,,,,,,,,,,,,-0.039973741271691364,,-0.45723414972176735,1
CUST_ABFCD018,90375.73,Recharge,18,Tuesday,2.1451102189658267,2.0,333953.4,,151158.17920353982,265981.2278738914,,,,,,,,49.039460217970586,,,,,,,,,,,,,,,-0.22852157533597958,,-0.2835278617756031,1
CUST_784F87ED,1054559.82,Merchant,10,Monday,5.8446644895621285,1.0,1054559.82,,180430.1987254902,257107.4976328239,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,3.399860483737652,,2.6884754128980783,0
CUST_81546ED2,429199.81,Merchant,22,Tuesday,0.2518708094310343,2.0,121505.2,,216778.94414414416,960296.904977941,,,,,,,,12.12742850733713,,,,,,,,,,,,,,,0.221203322383649,,8.366728781627744,1
CUST_3AB1118C,81997.67,P2P,7,Wednesday,1.0008625705170435,1.0,119604.4,,119500.32168316832,126714.80887880908,,,,,,,,29.454089383694992,,,,,,,,,,,,,,,-0.29596107996371696,,0.7683519813627054,1
CUST_D7698021,11278.21,Merchant,15,Sunday,0.0757834964575064,2.0,57865.61,,148820.4522580645,267056.042332782,,,,,,,,60.84928306518973,,,,,,,,,,,,,,,-0.5150313808914735,,-0.6101719079118699,0
CUST_FBAD42D2,62937.6,Bill Payment,13,Saturday,0.2941303822156593,1.0,62937.6,,213977.5748275862,331496.3081286504,,,,,,,,82.96410924581808,,,,,,,,,,,,,,,-0.45563094105099083,,-0.0129842349971521,0
CUST_C1DAB0DC,298770.24,Merchant,7,Friday,1.96953018401262,2.0,326274.68,,151695.19761363638,302851.174624581,,,,,,,,18.089069920964608,,,,,,,,,,,,,,,0.4856347100805539,,0.8313980637537441,0
CUST_8D839A33,24885.4,Merchant,14,Thursday,0.1292830051703176,1.0,24885.4,,192486.7903883495,474665.0759521432,,,,,,,,87.7424404484337,,,,,,,,,,,,,,,-0.3530940001266229,,-0.06389493343063105,0
CUST_824A2D40,2372586.21,Merchant,16,Monday,0.0522215026963518,1.0,7986.03,,152925.08576271188,269484.8925861391,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,8.236681110158292,,296.0550016714599,1
CUST_60118DC4,69326.66,Merchant,17,Sunday,0.5341027914910366,2.0,86471.13,,129799.2203030303,193060.34941623267,,,,,,,,12.12742850733713,,,,,,,,,,,,,,,-0.31323138327411376,,1.4197724384270947,0
CUST_E315503B,36689.32,Merchant,8,Tuesday,0.2458662035633904,1.0,36689.32,,149223.73877358492,237026.0807210828,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,-0.47477652430159467,,-0.810303630286706,0
CUST_3F658318,106528.89,Merchant,11,Tuesday,0.5669529772038647,1.0,106528.89,,187896.2230208333,296717.2497815079,,,,,,,,36.95883220072287,,,,,,,,,,,,,,,-0.2742251523318895,,-0.17564132779791444,0
CUST_864885BB,16979.97,Merchant,15,Saturday,0.121861892242941,1.0,16979.97,,139336.81666666665,237020.68068459164,,,,,,,,36.95883220072287,,,,,,,,,,,,,,,-0.5162285683817163,,-0.9420150233292538,0
CUST_98FC4336,710629.39,Merchant,4,Wednesday,0.3784918536022506,1.0,46169.06,,121980.64784946236,164388.50418745863,,,,,,,,23.12907258252427,,,,,,,,,,,,,,,3.580838849164772,,3.5316483456077767,1
CUST_9FFDBEB8,4807.48,Recharge,3,Tuesday,0.0286331193343369,2.0,54053.75,,167898.27579545457,550432.4840011655,,,,,,,,49.039460217970586,,,,,,,,,,,,,,,-0.2962957320576836,,-0.8220918218690889,0
CUST_4B8FC78B,29290.66,Merchant,14,Friday,0.2428479439772196,2.0,216580.43,,137793.37228070176,224588.9157459182,,,,,,,,23.12907258252427,,,,,,,,,,,,,,,-0.4831169513434625,,-0.5714033416158792,1
CUST_B0B77A56,66509.86,Merchant,19,Wednesday,0.0225921818530841,1.0,3195.26,,141431.1122580645,190329.28241338924,,,,,,,,18.089069920964608,,,,,,,,,,,,,,,-0.39364017616237257,,-0.11155130006910076,1
CUST_1459B00D,31966.9,Merchant,22,Thursday,0.1434099573805187,1.0,31966.9,,222904.7213592233,569098.2386789788,,,,,,,,44.02304319088622,,,,,,,,,,,,,,,-0.33550942241964826,,-0.7125878861996232,0
CUST_F119B548,469162.53,Merchant,11,Saturday,3.26786708039296,1.0,469162.53,,143567.4250485437,215312.12403653783,,,,,,,,60.84928306518973,,,,,,,,,,,,,,,1.5122005154535736,,0.9200833721462197,0
CUST_990627DA,177742.93,Recharge,6,Sunday,1.288707633243202,1.0,177742.93,,137922.39349514563,192398.9019872553,,,,,,,,49.039460217970586,,,,,,,,,,,,,,,0.20696862660625848,,1.0791899955591742,0
CUST_05CA734C,24801.0,Merchant,22,Friday,0.1704863136372056,1.0,24801.0,,145471.08788135595,188045.462696158,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,-0.6417069901672314,,-0.6185808136706837,0
CUST_DE373C29,28063.8,Merchant,17,Wednesday,0.16472611095339,1.0,28063.8,,170365.43333333335,285222.00144562405,,,,,,,,20.27184911985031,,,,,,,,,,,,,,,-0.49891534528223397,,0.548837714977613,0
CUST_5BAA8BA0,123425.3,Merchant,17,Friday,1.303810861362363,1.0,123425.3,,94664.0343678161,138520.13941183017,,,,,,,,21.49998647596221,,,,,,,,,,,,,,,0.20763237572750795,,0.0,0
CUST_D08F577A,88744.43,Merchant,15,Sunday,0.6031965146853908,1.0,88744.43,,147122.5788659794,465221.10782462073,,,,,,,,20.27184911985031,,,,,,,,,,,,,,,-0.12548473808283614,,0.032029207639851474,0
CUST_167DB128,2115556.29,Merchant,2,Sunday,10.47820045151076,1.0,2115556.29,,201899.72711340207,363272.5902265966,,,,,,,,54.24364342999423,,,,,,,,,,,,,,,5.267825358618239,,0.9956980782169638,0
CUST_A92BAB00,9004.22,Recharge,8,Sunday,0.0679588853202798,1.0,9004.22,,132494.11020618555,212557.1656713335,,,,,,,,49.039460217970586,,,,,,,,,,,,,,,-0.5809726047868543,,0.12225067763342361,0
CUST_2BB3BA3B,358845.61,Merchant,19,Thursday,2.743452685005796,1.0,358845.61,,130799.72857142855,168882.74886267862,,,,,,,,13.229137506350769,,,,,,,,,,,,,,,1.3503207578294414,,-0.08297080502584286,0
CUST_8875002B,23072.73,Recharge,10,Sunday,0.1088315661690107,1.0,23072.73,,212003.0243119266,596767.0843108845,,,,,,,,49.039460217970586,,,,,,,,,,,,,,,-0.31658967003867755,,0.4382643634885767,0
CUST_31B89F60,400048.98,Bill Payment,16,Saturday,0.6506013414433167,2.0,162278.32,,154418.41723809525,262355.9608135042,,,,,,,,82.96410924581808,,,,,,,,,,,,,,,0.9362492165234672,,3.9303572977918693,1
CUST_1A55ADE9,125938.16,Bill Payment,12,Thursday,0.8187337213929734,1.0,125938.16,,153819.65830357143,246596.320079186,,,,,,,,82.96410924581808,,,,,,,,,,,,,,,-0.11306534620880893,,0.06251361739577715,0
